N_100	N_10	T_12	T_13	N_14	N_15	T_16	N_17	T_18	T_20	N_21	T_23	N_25	T_26	N_27	N_28	T_29	N_2	T_30	T_31	N_32	N_33	N_34	N_35	N_36	N_37	N_38	T_39	T_3	T_40	T_41	N_42	T_43	N_44	T_45	T_49	N_4	T_51	N_53	T_54	T_56	N_57	T_59	T_5	N_60	T_61	N_62	N_63	T_66	T_67	T_69	T_6	T_70	N_71	N_72	N_74	T_75	T_79	N_7	N_80	T_82	T_83	N_84	T_85	N_86	T_87	T_88	N_89	N_90	N_91	T_92	T_93	T_94	N_95	N_97	T_98	N_99	N_9	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	N_vs_T_logFC	N_vs_T_AveExpr	N_vs_T_t	N_vs_T_P.Value	N_vs_T_adj.P.Val	N_vs_T_B	N_vs_T_-log(P.Value)	N_vs_T_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	N_vs_T_Valid	N_vs_T_Significant
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	N	N	N	N	N	N	N	N	N	N	T	T	T	T	T	T	T	T
#!{C:Experiments}N	N	T	T	N	N	T	N	T	T	N	T	N	T	N	N	T	N	T	T	N	N	N	N	N	N	N	T	T	T	T	N	T	N	T	T	N	T	N	T	T	N	T	T	N	T	N	N	T	T	T	T	T	N	N	N	T	T	N	N	T	T	N	T	N	T	T	N	N	N	T	T	T	N	N	T	N	N																				
24.798404693603516	26.67279624938965	27.25653839111328	26.150503158569336	26.016101837158203	25.592924118041992	26.472591400146484	27.573089599609375	27.067819595336914	27.094545364379883	22.905019760131836	26.942129135131836	26.233530044555664	25.878921508789062	27.597328186035156	26.904272079467773	26.25591468811035	26.336484909057617	26.878520965576172	25.351682662963867	25.43609619140625	25.970993041992188	25.534835815429688	23.25177001953125	26.787012100219727	25.138681411743164	25.937789916992188	27.08662986755371	27.23552131652832	26.222412109375	27.202655792236328	26.624568939208984	27.853151321411133	25.4819393157959	26.44618034362793	26.443735122680664	25.60662078857422	26.973957061767578	26.244104385375977	25.777299880981445	26.809114456176758	25.556184768676758	26.278738021850586	26.702491760253906	26.025148391723633	28.19908905029297	26.6987247467041	24.499767303466797	26.094343185424805	27.90834617614746	26.531965255737305	27.4135799407959	26.973966598510742	23.431121826171875	26.77372169494629	26.807254791259766	27.20929718017578	26.092113494873047	25.761754989624023	25.808584213256836	27.18852424621582	26.275976181030273	26.59082794189453	28.199951171875	26.795743942260742	26.195470809936523	25.324674606323242	25.636825561523438	26.717382431030273	25.46647834777832	28.516679763793945	26.809953689575195	25.777427673339844	25.140562057495117	24.69454002380371	26.041658401489258	26.454294204711914	27.003829956054688	Homo sapiens	1:Experimental evidence at protein level	482	3	0.749323936914966	26.2993832969414	3.94377477157694	0.000169381864920387	0.00116308880578666	0.595633790130485	3.77113308979406	2.93438712414457	sp|P19971|TYPH_HUMAN	P19971	TYPH_HUMAN	TYMP	Thymidine phosphorylase		+	+
25.625530242919922	26.452341079711914	27.00752067565918	26.689714431762695	26.017793655395508	25.29990005493164	25.422122955322266	25.654876708984375	26.426979064941406	25.17661476135254	26.59699821472168	23.19919204711914	25.67637062072754	26.305309295654297	26.08740997314453	26.89408302307129	25.428321838378906	25.831501007080078	27.485618591308594	26.019651412963867	26.089384078979492	26.16487693786621	25.503334045410156	23.99156379699707	26.94002914428711	25.728052139282227	26.09225845336914	26.101829528808594	26.46334457397461	25.9652156829834	25.932844161987305	26.441884994506836	26.971250534057617	25.096742630004883	26.37665557861328	26.783493041992188	25.90849494934082	26.809724807739258	25.02972412109375	26.656448364257812	25.925413131713867	26.352445602416992	26.361207962036133	25.668846130371094	24.96240234375	24.1959171295166	25.949729919433594	24.969541549682617	26.392297744750977	26.107952117919922	25.531978607177734	25.81210708618164	22.63186264038086	24.66002655029297	22.474870681762695	23.392187118530273	25.65291976928711	26.139041900634766	25.915637969970703	25.2615966796875	26.47917366027832	25.4799747467041	26.075607299804688	25.8718318939209	26.09446907043457	25.12689208984375	24.3853702545166	26.18088150024414	26.039947509765625	25.94198226928711	26.2180118560791	23.82415771484375	25.28955078125	24.715534210205078	25.47159767150879	24.992210388183594	25.706588745117188	24.720380783081055	Homo sapiens	1:Experimental evidence at protein level	260	4	0.0484753695568614	25.6837572342546	0.224536927852502	0.82290391264426	0.873805185591327	-6.36536212045597	0.084650872739884	0.0585853823009567	sp|P20036|DPA1_HUMAN	P20036	DPA1_HUMAN	HLA-DPA1	HLA class II histocompatibility antigen, DP alpha 1 chain		+	
23.439001083374023	24.085546493530273	24.157257080078125	24.79149627685547	23.8858585357666	24.709943771362305	23.24329948425293	23.6499080657959	25.2662353515625	25.57326889038086	24.769582748413086	24.974279403686523	22.97629165649414	24.508085250854492	23.31599235534668	25.109270095825195	25.083595275878906	22.622629165649414	24.80527687072754	23.136505126953125	23.360469818115234	23.196462631225586	21.677330017089844	23.408958435058594	23.4732723236084	23.301206588745117	22.604480743408203	22.93581771850586	23.513288497924805	24.35125160217285	24.197235107421875	23.289508819580078	25.145408630371094	23.199247360229492	24.68499755859375	24.473962783813477	22.389490127563477	24.393186569213867	23.362903594970703	23.227806091308594	23.06264877319336	21.75980567932129	24.85369873046875	22.830810546875	21.710710525512695	24.597375869750977	22.874755859375	24.491945266723633	24.669530868530273	24.316579818725586	24.278575897216797	25.227943420410156	24.578683853149414	22.764596939086914	22.789581298828125	25.02971649169922	23.354568481445312	23.024669647216797	23.648677825927734	22.690553665161133	21.79688835144043	24.806377410888672	22.836467742919922	23.523582458496094	22.95769691467285	23.120492935180664	22.66642951965332	23.235427856445312	23.247425079345703	22.991416931152344	24.771127700805664	24.663087844848633	23.23737335205078	23.448904037475586	21.548538208007812	23.4171142578125	23.109128952026367	24.912616729736328	Homo sapiens	1:Experimental evidence at protein level	333	44	0.674548245008793	23.6806582056231	3.33555550395529	0.00128555224318182	0.00546654554784198	-1.26778716665603	2.89091026949599	2.2622870289561	sp|P20042|IF2B_HUMAN	P20042	IF2B_HUMAN	EIF2S2	Eukaryotic translation initiation factor 2 subunit 2		+	+
25.963083267211914	25.78420066833496	26.34935188293457	26.391016006469727	25.6248779296875	25.153085708618164	26.410608291625977	26.467824935913086	25.99655532836914	26.359416961669922	26.064697265625	26.079683303833008	25.944726943969727	25.95001983642578	26.069820404052734	26.135969161987305	25.869953155517578	26.037281036376953	25.650678634643555	25.77442169189453	25.160003662109375	25.5323429107666	25.578693389892578	25.78577995300293	26.013601303100586	25.624191284179688	26.116464614868164	26.592981338500977	26.358795166015625	26.013166427612305	26.44182586669922	25.676416397094727	25.333425521850586	26.553091049194336	26.231477737426758	26.24889373779297	25.9611759185791	26.44428825378418	25.886693954467773	26.025367736816406	25.993518829345703	26.00354766845703	26.10066032409668	26.294246673583984	25.98679542541504	26.285865783691406	26.134552001953125	25.66470718383789	25.962684631347656	25.6872501373291	26.397308349609375	26.192941665649414	26.12129783630371	25.445127487182617	26.460729598999023	25.574718475341797	26.8143310546875	26.19437026977539	26.070133209228516	26.204416275024414	25.87799644470215	26.459505081176758	25.99302864074707	25.565587997436523	26.071504592895508	26.552236557006836	26.05992889404297	25.85266876220703	26.103660583496094	25.644691467285156	26.164474487304688	25.996877670288086	26.325010299682617	26.065074920654297	25.74875831604004	26.63106918334961	25.1480770111084	26.558958053588867	Homo sapiens	1:Experimental evidence at protein level	488	0	0.125267938682143	26.0263622714913	1.5085332903277	0.13530154476883	0.217215388454992	-5.28594005152429	0.868697244934167	0.663109410739028	sp|P20073|ANXA7_HUMAN	P20073	ANXA7_HUMAN	ANXA7	Annexin A7		+	
29.454572677612305	29.2965030670166	30.426713943481445	29.44911003112793	27.94171714782715	28.281492233276367	29.84318733215332	30.049745559692383	29.0696964263916	30.037309646606445	29.46074676513672	28.181974411010742	30.01445198059082	30.02577018737793	29.577260971069336	29.686492919921875	28.738855361938477	28.976078033447266	28.282041549682617	29.950469970703125	30.709228515625	29.809070587158203	30.34553337097168	28.079078674316406	30.462289810180664	27.49897575378418	28.994802474975586	28.618789672851562	27.940792083740234	28.19623565673828	28.522409439086914	28.173744201660156	27.354450225830078	28.569169998168945	30.556514739990234	29.433753967285156	29.46957015991211	28.557205200195312	28.66046714782715	30.641969680786133	28.92228889465332	30.259033203125	29.054153442382812	28.593706130981445	28.333637237548828	27.66943359375	28.323589324951172	28.71561050415039	27.886451721191406	27.71149253845215	28.531240463256836	29.948686599731445	28.59438133239746	29.693422317504883	28.78483772277832	27.989099502563477	28.561182022094727	29.268421173095703	29.628055572509766	29.024959564208984	29.775407791137695	27.725719451904297	29.646339416503906	28.65758514404297	29.735137939453125	29.199506759643555	29.268558502197266	30.27535629272461	29.300003051757812	28.30385398864746	26.9856014251709	28.498027801513672	29.652395248413086	30.177017211914062	29.231849670410156	27.589632034301758	29.087560653686523	29.241928100585938	Homo sapiens	1:Experimental evidence at protein level	275	0	-0.498044811555463	29.0416671831809	-2.56452013328944	0.0121746371738656	0.0320167054189317	-3.28104431456753	1.91454397267892	1.49462335986184	sp|P20231|TRYB2_HUMAN	P20231	TRYB2_HUMAN	TPSB2	Tryptase beta-2		+	+
25.762453079223633	26.363866806030273	25.512754440307617	25.405820846557617	26.65489959716797	25.63362693786621	26.372638702392578	26.251392364501953	25.19280242919922	25.84769058227539	22.960716247558594	21.988529205322266	25.732357025146484	26.600419998168945	26.038774490356445	27.271442413330078	25.502452850341797	26.211103439331055	25.822240829467773	26.120695114135742	25.46918487548828	25.65477752685547	25.52826499938965	25.268280029296875	25.246789932250977	25.60148811340332	26.404953002929688	25.536001205444336	22.46294593811035	25.008342742919922	26.591136932373047	25.658174514770508	24.841552734375	25.465595245361328	25.68182945251465	25.458690643310547	26.8536434173584	24.72528076171875	25.236663818359375	26.354318618774414	24.247112274169922	26.455968856811523	25.041507720947266	26.37132453918457	25.573009490966797	26.1049747467041	26.538705825805664	23.636978149414062	25.522653579711914	24.819812774658203	25.787633895874023	24.86089515686035	24.99567985534668	25.4258975982666	24.88825225830078	25.083791732788086	27.03095245361328	25.508642196655273	22.043331146240234	24.578649520874023	25.736530303955078	23.36003875732422	26.008962631225586	25.844017028808594	25.696170806884766	23.82191276550293	25.65892791748047	25.204675674438477	25.452953338623047	25.314977645874023	25.142072677612305	26.25027847290039	22.81167221069336	25.422447204589844	25.9414005279541	26.13231086730957	25.440113067626953	26.426877975463867	Homo sapiens	1:Experimental evidence at protein level	161	8	-0.399239120147861	25.415225493171	-1.7609952971038	0.0820061239124441	0.147611023042399	-4.8930510291053	1.08615371490804	0.830881209804736	sp|P20292|AL5AP_HUMAN	P20292	AL5AP_HUMAN	ALOX5AP	Arachidonate 5-lipoxygenase-activating protein		+	
23.209699630737305	22.972232818603516	23.2282772064209	27.38965606689453	27.613996505737305	27.013362884521484	23.21426773071289	27.458160400390625	27.493852615356445	27.35970115661621	27.97809410095215	27.59856605529785	22.784828186035156	27.085878372192383	27.305509567260742	27.26553726196289	22.518470764160156	22.87246322631836	26.74333953857422	27.2506046295166	27.234886169433594	22.655147552490234	26.974849700927734	22.514022827148438	23.48248863220215	27.237430572509766	27.669754028320312	27.14089012145996	22.958616256713867	27.00815200805664	26.583974838256836	27.12761116027832	26.363332748413086	26.24819564819336	27.530803680419922	28.39455223083496	27.125301361083984	27.01495361328125	26.13740348815918	27.215457916259766	26.748279571533203	26.12310218811035	27.000181198120117	27.32439422607422	23.00157356262207	27.462852478027344	26.84795379638672	22.7404842376709	28.050189971923828	26.94333267211914	27.354774475097656	27.42695426940918	26.694263458251953	23.288848876953125	26.55063247680664	26.877527236938477	27.200284957885742	22.773147583007812	23.610593795776367	28.16815948486328	27.5183162689209	27.20294189453125	27.14211654663086	26.000350952148438	26.84961700439453	26.818790435791016	27.52347755432129	23.15655517578125	27.54491424560547	26.988494873046875	26.52939796447754	28.474884033203125	22.539541244506836	27.188892364501953	27.589963912963867	26.635639190673828	27.426258087158203	27.185401916503906	Homo sapiens	1:Experimental evidence at protein level	208	17	0.506689129440275	26.1947038921875	1.2921975824818	0.199956244570442	0.298725928633037	-5.57688798613199	0.699065028439001	0.524727080129252	sp|P20340|RAB6A_HUMAN	P20340	RAB6A_HUMAN	RAB6A	Ras-related protein Rab-6A		+	
23.69053840637207	23.946977615356445	25.503198623657227	22.715166091918945	24.715595245361328	22.625038146972656	24.30699348449707	25.418302536010742	24.720256805419922	25.136022567749023	23.3488826751709	25.369958877563477	23.018144607543945	22.861072540283203	24.691965103149414	26.360809326171875	24.40953254699707	24.36771583557129	23.92677116394043	23.08580207824707	22.9569034576416	22.97606086730957	24.179424285888672	23.620820999145508	23.77237319946289	24.18751335144043	24.563949584960938	24.86454963684082	25.713125228881836	24.099618911743164	24.397428512573242	24.620986938476562	24.840124130249023	25.335407257080078	22.666215896606445	24.109643936157227	24.851348876953125	25.680965423583984	25.59147834777832	22.087528228759766	23.97043228149414	23.768619537353516	24.41497230529785	23.246612548828125	24.345138549804688	25.254436492919922	24.125362396240234	22.764148712158203	22.660449981689453	25.19053840637207	24.522424697875977	23.78608512878418	24.506244659423828	25.490739822387695	22.15418815612793	25.848352432250977	24.624624252319336	22.91864585876465	24.312725067138672	25.20215606689453	25.530786514282227	25.10550880432129	23.95508575439453	25.617515563964844	24.941640853881836	25.226743698120117	22.97081756591797	24.22157859802246	25.61691665649414	24.28937530517578	26.317970275878906	25.22635269165039	24.43064308166504	22.445707321166992	23.185932159423828	24.309410095214844	24.317031860351562	24.970579147338867	Homo sapiens	1:Experimental evidence at protein level	662	19	0.0101496011202258	24.2958720692801	0.0448200345561989	0.964360858772668	0.973815376995929	-6.38918030804771	0.0157604249681762	0.0115233720249216	sp|P20591|MX1_HUMAN	P20591	MX1_HUMAN	MX1	Interferon-induced GTP-binding protein Mx1		+	
23.653457641601562	26.077991485595703	26.139463424682617	26.310638427734375	23.14264678955078	25.38007926940918	23.282196044921875	25.392213821411133	25.987794876098633	25.867521286010742	25.850343704223633	26.463241577148438	25.969528198242188	25.357372283935547	26.13884735107422	24.55720329284668	25.54890251159668	23.362781524658203	26.287452697753906	26.61640167236328	25.17995834350586	25.972375869750977	25.397151947021484	24.483943939208984	25.57013702392578	22.634639739990234	25.431978225708008	25.9246768951416	26.304508209228516	25.152584075927734	25.46924591064453	25.367660522460938	25.8514404296875	25.066951751708984	25.121334075927734	25.016456604003906	24.392833709716797	26.00856590270996	22.99353790283203	21.811962127685547	24.967559814453125	25.041156768798828	26.104068756103516	24.492406845092773	24.080841064453125	26.1550350189209	25.49416732788086	24.949199676513672	25.25806999206543	26.060901641845703	25.164836883544922	26.128101348876953	26.066556930541992	23.58328628540039	25.69940757751465	25.908653259277344	25.39107322692871	25.003671646118164	23.629268646240234	25.199729919433594	25.611948013305664	25.022031784057617	24.860061645507812	25.663204193115234	25.555450439453125	25.347332000732422	24.99283218383789	25.038658142089844	25.196685791015625	24.994937896728516	26.16828727722168	25.127307891845703	23.26673698425293	24.826562881469727	25.039159774780273	22.360210418701172	24.986452102661133	25.246835708618164	Homo sapiens	1:Experimental evidence at protein level	241	11	0.316076162273415	25.1272157130186	1.56300334735494	0.121943188731066	0.200962375028797	-5.20598328621963	0.913842452661648	0.696885245300551	sp|P20618|PSB1_HUMAN	P20618	PSB1_HUMAN	PSMB1	Proteasome subunit beta type-1		+	
23.073556900024414	22.446096420288086	22.8353271484375	23.21516990661621	25.701730728149414	24.92308807373047	23.685218811035156	22.181217193603516	23.566110610961914	24.04662322998047	22.248197555541992	25.044172286987305	23.82080841064453	22.818069458007812	25.436111450195312	25.044572830200195	24.44265365600586	25.980260848999023	23.704498291015625	22.81766128540039	24.820690155029297	25.03122901916504	22.279300689697266	23.563467025756836	25.501646041870117	25.283344268798828	23.74722671508789	25.155025482177734	25.020687103271484	25.257539749145508	24.538536071777344	23.07183074951172	21.528533935546875	24.863189697265625	25.639406204223633	25.391056060791016	27.014114379882812	25.114288330078125	23.60631561279297	25.376718521118164	22.83722496032715	25.265361785888672	25.29840660095215	25.334651947021484	23.516996383666992	25.1336727142334	23.125219345092773	22.58725929260254	24.886314392089844	24.548425674438477	25.034624099731445	22.8024959564209	24.613508224487305	23.059467315673828	24.831613540649414	24.582868576049805	25.704269409179688	22.300954818725586	25.367055892944336	25.6147518157959	25.386354446411133	25.44654083251953	23.148622512817383	23.944244384765625	24.707115173339844	25.142559051513672	22.907054901123047	23.592649459838867	23.2189884185791	22.760543823242188	25.266504287719727	25.072893142700195	24.63941764831543	22.752702713012695	25.36105728149414	24.98377227783203	23.458993911743164	25.334985733032227	Homo sapiens	1:Experimental evidence at protein level	277	27	0.086350465350808	24.2625889046456	0.322998126031858	0.747527428863081	0.81864206220141	-6.33885347781415	0.126372867237202	0.0869059448695085	sp|P20645|MPRD_HUMAN	P20645	MPRD_HUMAN	M6PR	Cation-dependent mannose-6-phosphate receptor		+	
26.091489791870117	26.166017532348633	25.74073600769043	25.65430450439453	25.343130111694336	26.20281219482422	26.33402442932129	26.403135299682617	26.48885726928711	25.99918556213379	25.62881851196289	26.17807960510254	25.931900024414062	26.691091537475586	26.180660247802734	26.586599349975586	26.188955307006836	26.11721420288086	27.074565887451172	26.867839813232422	26.02817153930664	26.50813865661621	26.516462326049805	23.48038101196289	26.970006942749023	25.621604919433594	26.809410095214844	27.022159576416016	25.8255672454834	26.21664810180664	25.74724006652832	26.627731323242188	27.776357650756836	25.18283462524414	26.797130584716797	26.455562591552734	25.468490600585938	26.711904525756836	26.377323150634766	26.25782585144043	26.31125259399414	26.395902633666992	26.69442367553711	26.54150390625	25.69005012512207	27.040807723999023	26.296850204467773	26.46558952331543	27.179636001586914	26.77513885498047	26.865646362304688	26.70001220703125	26.47146224975586	26.215526580810547	26.02180290222168	26.74646759033203	26.547077178955078	26.261428833007812	24.904537200927734	26.840744018554688	27.33110809326172	26.77786636352539	26.943464279174805	27.25621795654297	26.538841247558594	26.856903076171875	26.081092834472656	26.47812271118164	26.921194076538086	26.610370635986328	27.030460357666016	26.010072708129883	26.473773956298828	26.375732421875	26.1198673248291	26.55044174194336	26.183103561401367	26.370634078979492	Homo sapiens	1:Experimental evidence at protein level	150	1	0.256437334147762	26.3589957689068	2.21513098652189	0.0295536913460678	0.0653848970830664	-4.0472036483194	1.52938826669116	1.18452255551296	sp|P20674|COX5A_HUMAN	P20674	COX5A_HUMAN	COX5A	Cytochrome c oxidase subunit 5A, mitochondrial		+	
27.14589500427246	26.99599266052246	27.588380813598633	27.11844253540039	27.003387451171875	27.30451011657715	26.968149185180664	27.566936492919922	27.192928314208984	26.772682189941406	26.88390350341797	26.97030258178711	26.719839096069336	27.08245849609375	26.727191925048828	27.747089385986328	27.44687843322754	26.81914710998535	27.635663986206055	27.089603424072266	26.460899353027344	27.318866729736328	27.054067611694336	26.37725067138672	26.826791763305664	26.76154899597168	26.902809143066406	27.53484344482422	27.05739974975586	27.345346450805664	27.488187789916992	27.097496032714844	27.385465621948242	27.200363159179688	27.288244247436523	27.320310592651367	26.847660064697266	26.900962829589844	26.842056274414062	27.06315803527832	26.83837127685547	26.719017028808594	27.425945281982422	27.29109001159668	26.844980239868164	27.62841033935547	26.945545196533203	26.774639129638672	26.982666015625	27.48798942565918	27.694475173950195	27.133346557617188	27.32775115966797	26.911296844482422	27.27488899230957	27.787569046020508	27.37631607055664	27.197887420654297	26.795127868652344	27.291439056396484	27.514678955078125	28.033899307250977	27.291053771972656	27.739171981811523	27.118587493896484	26.967639923095703	26.668174743652344	26.990123748779297	26.87267303466797	26.7243709564209	27.716764450073242	27.664518356323242	27.29036521911621	27.208024978637695	26.815034866333008	27.909231185913086	26.910707473754883	27.66269874572754	Homo sapiens	1:Experimental evidence at protein level	586	0	0.151360815848918	27.1624082266106	1.91891780487958	0.0585103330861904	0.11323398490793	-4.61880714549387	1.23276742954126	0.946023208811327	sp|P20700|LMNB1_HUMAN	P20700	LMNB1_HUMAN	LMNB1	Lamin-B1		+	
30.09933090209961	30.459423065185547	29.104206085205078	29.829744338989258	29.288291931152344	29.559459686279297	30.803146362304688	30.708662033081055	28.363601684570312	27.613706588745117	29.241310119628906	27.649145126342773	29.9185791015625	29.61865234375	30.38270378112793	26.903968811035156	29.3167724609375	29.65923500061035	28.9664249420166	30.886913299560547	29.994775772094727	30.397390365600586	29.872695922851562	29.255773544311523	30.280311584472656	29.283945083618164	29.459125518798828	29.32278823852539	29.956125259399414	26.958690643310547	27.02350425720215	30.38772201538086	27.27159309387207	28.71299934387207	29.849868774414062	27.324737548828125	29.187158584594727	27.14264678955078	29.646493911743164	30.120080947875977	29.903419494628906	28.880535125732422	26.906368255615234	30.477176666259766	29.980140686035156	25.508195877075195	29.245563507080078	29.85914421081543	25.873279571533203	28.250436782836914	29.57935333251953	29.762428283691406	29.862308502197266	29.110191345214844	27.364259719848633	27.18740463256836	29.403255462646484	30.167051315307617	30.408098220825195	27.657114028930664	28.829418182373047	26.215776443481445	30.147502899169922	28.973268508911133	30.045799255371094	27.727773666381836	29.10993003845215	30.980743408203125	29.771316528320312	30.650724411010742	26.842966079711914	28.314990997314453	30.23724937438965	30.438241958618164	30.38628387451172	28.445024490356445	30.38207244873047	29.009855270385742	Homo sapiens	1:Experimental evidence at protein level	298	0	-1.0993571616163	29.1268991030076	-4.01433799378721	0.000132171329550602	0.000974974630038301	0.825663761255633	3.87886274128263	3.01100668499656	sp|P20774|MIME_HUMAN	P20774	MIME_HUMAN	OGN	Mimecan		+	+
25.78692054748535	25.08513641357422	25.04888916015625	25.42469024658203	24.762550354003906	24.517078399658203	25.261945724487305	25.76898765563965	25.529977798461914	25.43596076965332	25.65355110168457	25.510019302368164	25.287914276123047	23.89285659790039	26.07158660888672	24.752721786499023	26.056503295898438	25.896087646484375	25.763425827026367	25.372182846069336	23.936450958251953	25.427946090698242	25.404827117919922	23.77640151977539	25.656455993652344	22.274948120117188	25.361486434936523	24.93813133239746	25.58896255493164	25.460905075073242	24.70873260498047	25.537851333618164	25.04937744140625	25.798250198364258	23.79060173034668	25.467578887939453	25.396530151367188	25.828439712524414	25.174009323120117	24.33241081237793	25.34713363647461	25.8063907623291	25.36189842224121	24.87751007080078	23.456384658813477	25.623727798461914	26.036828994750977	25.265289306640625	25.676868438720703	25.721967697143555	24.632978439331055	25.86219596862793	25.473384857177734	23.88263511657715	25.078798294067383	24.937835693359375	26.3844051361084	25.67057228088379	23.67337417602539	25.751802444458008	26.125995635986328	26.494142532348633	25.738309860229492	24.903730392456055	25.805295944213867	25.990222930908203	25.50538444519043	25.721641540527344	25.577896118164062	25.35211181640625	24.529146194458008	24.998971939086914	22.938535690307617	25.342082977294922	24.439109802246094	23.130786895751953	24.031877517700195	24.907751083374023	Homo sapiens	1:Experimental evidence at protein level	708	7	0.0101725823936079	25.1494368427802	0.0605508363653117	0.951865797394435	0.965932779621939	-6.38836449332	0.0214242780435967	0.0150530955876562	sp|P20810|ICAL_HUMAN	P20810	ICAL_HUMAN	CAST	Calpastatin		+	
27.71540069580078	27.430570602416992	26.158960342407227	25.694332122802734	28.565528869628906	26.98249053955078	27.108057022094727	25.662763595581055	23.12693214416504	26.7323055267334	27.973676681518555	23.307170867919922	26.322290420532227	27.675304412841797	27.054426193237305	25.858848571777344	26.43722915649414	27.72726821899414	24.87841796875	26.828020095825195	27.646087646484375	26.434465408325195	26.849674224853516	26.091459274291992	27.369054794311523	26.376981735229492	26.939897537231445	26.90187644958496	27.639310836791992	24.816017150878906	25.795734405517578	26.673948287963867	25.749927520751953	26.024677276611328	27.13838005065918	26.46832275390625	27.07906150817871	26.8758544921875	26.35183334350586	28.302078247070312	27.373065948486328	27.702075958251953	24.879566192626953	27.73081398010254	28.416765213012695	26.505510330200195	27.167909622192383	27.5755615234375	25.423049926757812	26.06659698486328	26.466896057128906	26.652524948120117	25.06062126159668	27.488317489624023	25.638525009155273	27.222274780273438	27.818815231323242	26.29030990600586	26.11326789855957	25.718000411987305	24.996347427368164	24.660249710083008	27.457775115966797	25.62013816833496	26.56498146057129	24.461732864379883	25.1143741607666	27.132816314697266	27.734874725341797	27.558401107788086	24.851991653442383	26.55194854736328	27.449504852294922	27.21360206604004	27.224943161010742	26.24786376953125	26.415142059326172	24.78165054321289	Homo sapiens	1:Experimental evidence at protein level	1838	2	-0.975228463373526	26.5170621551076	-4.09212353983212	0.000100257790892901	0.000815254141734382	1.08233549972372	3.99888186897883	3.0887069861708	sp|P20908|CO5A1_HUMAN	P20908	CO5A1_HUMAN	COL5A1	Collagen alpha-1(V) chain		+	+
24.200349807739258	22.849124908447266	26.28209114074707	25.151277542114258	22.418609619140625	22.786670684814453	25.71507453918457	23.776689529418945	25.586071014404297	26.879638671875	23.013561248779297	25.8878231048584	25.757762908935547	23.10950469970703	26.495634078979492	22.979585647583008	26.291301727294922	23.014373779296875	25.953218460083008	23.430814743041992	23.80652618408203	23.44694709777832	25.18114471435547	23.337032318115234	25.998159408569336	23.974218368530273	26.60028076171875	25.926952362060547	25.129154205322266	26.939125061035156	26.285268783569336	23.24688148498535	25.342384338378906	25.47515106201172	22.912086486816406	26.277973175048828	23.656883239746094	26.464950561523438	23.319345474243164	23.205074310302734	26.390913009643555	22.233360290527344	26.447755813598633	24.207923889160156	26.650705337524414	22.965465545654297	26.375980377197266	24.97100067138672	27.2143497467041	26.33611297607422	24.80795669555664	25.751569747924805	26.745485305786133	22.75065040588379	24.403743743896484	26.91631317138672	23.739404678344727	23.787269592285156	23.1373291015625	21.81934356689453	25.10218048095703	26.195022583007812	22.52802085876465	24.23783302307129	26.40482521057129	26.371278762817383	27.149497985839844	26.17705535888672	25.408273696899414	22.831104278564453	26.154861450195312	26.522594451904297	23.736196517944336	23.032743453979492	22.756404876708984	22.772310256958008	22.849506378173828	27.173728942871094	Homo sapiens	1:Experimental evidence at protein level	102	31	1.04247002659546	24.7790163479006	3.35569718665668	0.00120616168348666	0.00524935155207574	-1.20971412859709	2.91859447201382	2.27989434130806	sp|P20962|PTMS_HUMAN	P20962	PTMS_HUMAN	PTMS	Parathymosin		+	+
